student_id,timestamp,reading_speed_wpm,pronunciation_accuracy,listening_score,reading_score,speaking_score,engagement_level,eye_tracking_focus_duration,gesture_interaction_count,emotion_state,teacher_id,teaching_experience_years,teaching_style,adaptive_score,student_feedback_score,real_time_adjustments_made,session_id,device_type_used,network_latency_ms,sensor_error_rate,content_type_displayed,content_difficulty_level,recommendation_used,performance_improvement_rate,personalized_content_effectiveness
S050,2024-08-26 19:14:00,131.89602877284958,95.2022064963219,58,70,73,High,292.00679660957496,7,Focused,T02,9,Mixed,90.04515862784379,4.188994238245175,5,SESS9348,Laptop,44.40091242921881,0.98998434935193,Text,Hard,1,7.465692986761958,0
S006,2024-09-27 15:57:00,102.17104729286334,97.88644302779848,60,65,69,Low,332.3039614583731,12,Bored,T16,4,Kinesthetic,63.78899706968046,4.062512928957177,2,SESS7194,Tablet,60.60835635294094,1.0608409632549638,Quiz,Hard,1,15.64367010471675,0
S057,2024-02-24 14:56:00,109.23058833601286,85.68771746989692,74,83,80,High,301.55077893357713,9,Happy,T04,4,Kinesthetic,70.55264779727705,4.484940603507418,0,SESS3278,Laptop,42.65432341899472,1.218956769660117,Text,Hard,0,15.649312033848377,0
S147,2024-03-20 18:13:00,86.95063326638424,87.21702292585654,89,78,77,Medium,154.98842556659463,7,Focused,T15,19,Kinesthetic,71.28018328963354,4.304483951136806,1,SESS1413,AR Glass,43.93305084782694,1.2682676506631962,Game,Medium,0,12.071463833682902,0
S096,2024-02-14 14:25:00,115.2623265053438,84.0292632303766,53,80,81,Medium,284.4472051015824,7,Happy,T01,15,Mixed,62.09296701907752,3.1271972322429176,2,SESS8477,Tablet,49.69528492575841,1.6674574343548794,Quiz,Hard,0,12.458257873488911,0
S137,2024-10-11 08:10:00,113.3824378049679,80.58243980229837,77,90,63,Low,280.94349386903247,19,Happy,T03,13,Kinesthetic,78.96785488177291,3.5101720908743177,1,SESS5415,Smart Board,46.06060385740278,0.20754316539351,Quiz,Medium,1,9.16018921619336,0
S017,2024-01-23 02:36:00,116.50361693679817,75.93294426405211,92,72,72,High,354.09635688008143,9,Bored,T20,18,Kinesthetic,74.24195012729734,4.792613634451076,2,SESS3886,Smart Board,53.34932671140762,1.214141256411985,Text,Medium,1,17.175953561501498,0
S056,2024-11-27 12:56:00,147.5039220197013,74.38499012365328,80,74,56,Low,222.15915540350736,10,Confused,T09,12,Kinesthetic,76.02749611308015,3.185071637427616,0,SESS2745,Tablet,67.69204899772649,0.9269819950830922,Game,Easy,0,15.850472024779496,0
S129,2024-03-06 12:56:00,82.43105702363194,91.02540106487082,61,58,98,Low,219.29408307224747,10,Happy,T03,10,Kinesthetic,76.72005827201521,3.249667444990375,4,SESS8587,Smart Board,51.25848390805486,1.399024077233782,Quiz,Easy,1,7.9386056833639,0
S065,2024-04-21 21:13:00,106.01058310500586,94.77811541418228,51,98,80,Medium,188.67294592660093,8,Focused,T16,16,Kinesthetic,70.58070890105301,3.769020114507286,2,SESS9850,Tablet,46.08500946403908,0.9047837150694414,Video,Hard,0,15.5707239074327,1
S099,2024-03-21 10:02:00,110.50110678133198,100.0,74,92,94,Low,336.2579878475611,12,Confused,T19,11,Kinesthetic,71.04710619319465,4.105632262759515,1,SESS2874,Tablet,62.93417839060093,1.2160756002912296,Video,Hard,0,12.048965465985152,0
S083,2024-05-28 23:48:00,111.1243366247245,95.22933997037968,72,62,79,High,362.7546953631991,8,Confused,T20,7,Mixed,76.82715526264822,4.614796188225414,1,SESS4732,Laptop,44.680750839449615,1.0288812927583602,Text,Hard,0,8.887698095064618,0
S049,2024-12-09 04:38:00,85.8373897138893,80.71466050035062,83,85,70,Low,336.70810641393325,12,Bored,T09,18,Kinesthetic,60.79577345776669,4.22187190684381,2,SESS9516,Tablet,36.15384598770751,0.5537089322268927,Quiz,Hard,0,21.114776000304676,0
S133,2024-06-25 10:02:00,122.81833314445024,97.87694413184173,88,50,98,Low,354.5245308728249,5,Happy,T13,17,Auditory,80.21960704821004,4.159713085561414,2,SESS2855,Smart Board,58.46141172522219,0.0,Text,Easy,1,15.525147276750817,0
S143,2024-07-06 15:06:00,125.37475583057947,86.44644512109386,68,77,50,Low,301.15293068562755,5,Happy,T14,8,Auditory,79.30079385818976,3.8169265301973225,1,SESS5737,Laptop,26.393450142449066,0.5835709098212845,Game,Medium,1,3.0943432280541527,0
S059,2024-04-11 04:59:00,106.5159069025231,76.13052712246349,51,93,53,Medium,324.0309498783213,8,Confused,T04,13,Auditory,78.76330556695521,4.535980212279558,1,SESS8440,Laptop,49.03593353531354,2.2380486115037552,Video,Hard,1,4.39056879975301,0
S048,2024-07-30 04:59:00,80.1027969674007,93.95041319616055,69,66,85,High,291.0772470183515,8,Focused,T17,11,Visual,92.9544171223207,3.7212835307124266,2,SESS9999,AR Glass,51.69945541726558,0.9571264476209098,Video,Medium,0,11.494395022353851,0
S110,2024-04-01 09:10:00,116.7693731304895,75.25197216420615,85,84,76,Medium,335.89277268278323,8,Bored,T09,8,Mixed,72.9961958621679,4.455334186529953,2,SESS5047,AR Glass,25.226566070624976,0.92532002872618,Video,Hard,0,8.29748072262908,0
S144,2024-08-24 23:20:00,97.60673389943662,91.63694941649852,54,73,92,High,339.9260506264517,15,Happy,T06,5,Auditory,77.20622382906653,3.7829014170882886,0,SESS3655,AR Glass,62.14030548171808,0.5916385162923188,Text,Medium,0,18.33591694111905,1
S016,2024-08-13 02:49:00,124.32959432504512,88.30134812935033,99,87,86,High,323.2519061432132,10,Confused,T20,4,Kinesthetic,68.63649272605119,4.178633885830523,0,SESS5102,AR Glass,57.08189836722797,1.777506370220232,Quiz,Hard,1,12.361366071732665,1
S150,2024-05-08 16:29:00,111.57720476036846,91.59226896295915,79,87,60,Low,333.9634525302608,12,Happy,T06,3,Visual,83.3815467402625,4.358935487203513,3,SESS9310,Laptop,37.26757127477629,1.3652428514122124,Text,Hard,0,3.3972088030064,0
S038,2024-04-08 23:49:00,112.27982238486652,97.7211618974147,91,77,58,Low,340.9372341731762,9,Happy,T01,6,Visual,84.78474968166609,3.306384901367352,0,SESS3876,Smart Board,68.81508655146963,0.8439005145987389,Quiz,Easy,1,10.82199489776616,0
S149,2024-01-31 02:54:00,94.14863832445064,94.76524827045397,60,81,52,Medium,284.0716693518556,11,Happy,T18,10,Mixed,71.7818935392929,4.332681295232478,1,SESS2027,AR Glass,62.65840131377544,1.4076948958018722,Text,Easy,0,11.73491852381307,0
S038,2024-11-26 12:47:00,107.4646656209561,79.5917331072909,95,91,81,High,348.574853891216,9,Confused,T15,11,Mixed,66.52161518342953,4.223747168128624,1,SESS7219,Tablet,54.42384723274561,1.2508022441606808,Text,Easy,0,22.229694653370625,0
S015,2024-11-08 07:15:00,95.16303279596626,85.4175148798946,63,85,95,Low,318.3777037167061,8,Bored,T05,12,Auditory,80.41016449542103,4.213828614700688,5,SESS3813,Smart Board,51.25713430991675,1.038099834550416,Text,Medium,0,8.09493268016202,0
S150,2024-07-04 05:04:00,109.70798312574914,91.17671209049716,82,69,65,High,132.31408306294054,9,Happy,T10,9,Auditory,80.75512397332344,4.496550410305813,5,SESS3523,AR Glass,40.76368297362035,0.3269526756396883,Quiz,Easy,0,6.094446677041219,0
S025,2024-02-25 08:10:00,99.33794776232794,85.61972573965947,69,61,58,High,352.6696094926355,7,Focused,T14,9,Kinesthetic,67.90272457128738,3.907795100227332,0,SESS6484,Smart Board,51.21534071146269,1.5858860209254084,Video,Hard,1,11.384684257014143,0
S110,2024-05-15 06:24:00,129.3358608134983,83.62761811489305,60,96,75,Medium,406.96107118551777,10,Happy,T01,19,Kinesthetic,70.18227972626609,4.451040829552853,3,SESS1272,Smart Board,61.34664496861119,2.411531015314762,Quiz,Easy,1,12.239846275712477,1
S115,2024-04-29 17:12:00,109.0688061742047,81.63171687066911,71,69,61,Medium,352.4399648394,11,Confused,T08,11,Visual,77.02612351995006,4.544532990368844,3,SESS7803,Tablet,58.275632284159016,0.7361878691027139,Game,Medium,0,14.598169207067444,0
S088,2024-07-26 13:58:00,85.48686325393706,87.33182285117168,64,70,85,Medium,266.2632981740145,9,Bored,T14,8,Kinesthetic,66.54020351736838,3.560268085724372,2,SESS6997,AR Glass,44.96947362324685,0.4294547414867904,Game,Medium,0,11.535306259705555,0
S052,2024-10-30 04:52:00,125.5316412348636,98.00672506319384,58,79,67,Low,335.2388847670719,6,Focused,T13,8,Auditory,68.28298860583097,3.915151217901884,2,SESS4572,AR Glass,57.17929628083536,0.767307725533247,Quiz,Easy,0,8.073719947436224,0
S090,2024-07-05 03:10:00,100.76909557144576,85.47753308571568,75,59,55,High,349.93989607116663,5,Confused,T05,12,Kinesthetic,79.6502509218875,3.933990279733635,1,SESS1245,Smart Board,55.92402011467698,1.117641537027961,Quiz,Medium,1,12.478771185399657,0
S053,2024-09-17 05:15:00,97.56200602635008,81.53455212692565,85,78,82,Low,355.5358526774275,12,Confused,T09,17,Visual,90.60977291491196,3.810770843492997,1,SESS6368,AR Glass,60.79437346957385,0.9228300399291738,Quiz,Medium,0,10.499416874339024,0
S062,2024-02-15 15:54:00,120.81951183106553,84.47789319667585,69,69,77,High,234.5067769221656,10,Happy,T18,2,Auditory,68.05222624743146,4.295085956100601,1,SESS2094,Tablet,68.04701389890792,0.5474735473032697,Video,Easy,0,9.985001073044543,0
S113,2024-07-29 02:40:00,119.62216456414365,75.53919732742955,75,56,94,Medium,248.6860019739297,9,Bored,T03,11,Mixed,74.68083700193488,2.8180323064421167,2,SESS3651,Laptop,49.04487248870064,0.09723284902339,Text,Hard,1,13.726260422098251,0
S033,2024-01-04 14:03:00,120.87742945801917,89.05343146662082,86,55,83,High,348.9685496280786,10,Happy,T03,13,Visual,74.26386893258297,3.755584380928061,2,SESS9344,Laptop,37.534781161687015,0.8830803922987253,Game,Hard,1,15.673573891800276,0
S138,2024-06-22 23:22:00,132.832390360309,99.98070836505644,91,57,80,Low,327.32167638423385,9,Confused,T18,19,Visual,79.69938899815872,4.953164830270586,2,SESS2374,Tablet,59.73376647831533,1.3433987107727343,Text,Medium,1,14.632043047406894,0
S008,2024-08-06 16:08:00,103.01588496191134,86.03039774878104,52,69,54,Low,313.1844320548263,9,Focused,T15,12,Visual,70.82509647159938,3.6699567744567454,1,SESS9344,Laptop,52.01347258269995,1.051479247694319,Video,Medium,0,13.327544728430809,0
S113,2024-07-09 10:08:00,121.37096129299782,71.69500571271274,62,73,77,Medium,210.2151198096901,11,Happy,T20,2,Kinesthetic,89.40806525445092,4.673763595604825,2,SESS9305,Smart Board,50.521711900017095,0.6938730691463386,Quiz,Hard,0,4.446981407671378,0
S016,2024-05-06 02:10:00,112.9023027139288,91.23120098319689,57,82,81,High,250.529437823585,14,Focused,T08,13,Kinesthetic,85.69425158401198,3.963026795790999,3,SESS8797,Smart Board,41.71655430055722,0.8810681665571205,Text,Hard,1,19.288486364067342,1
S055,2024-05-21 22:34:00,117.34540931290626,81.94737253168768,66,64,94,Low,308.4229403406976,11,Bored,T06,3,Visual,62.58785066128023,3.651477510018121,0,SESS9189,AR Glass,52.85125904696597,1.4045085813109288,Quiz,Medium,1,5.040253196565756,0
S123,2024-05-07 21:16:00,114.83487098161932,91.63187204081594,61,84,57,Low,348.30328232583867,10,Confused,T07,18,Kinesthetic,90.089250556125,4.021560747455683,2,SESS8547,AR Glass,46.54381810951844,0.510613215039333,Text,Medium,1,6.675052893659595,0
S088,2024-04-28 08:40:00,98.38012899875262,66.3067695426918,63,95,89,Medium,367.76369311579214,7,Happy,T12,1,Mixed,61.24840850954619,4.269903076434276,1,SESS2108,Tablet,58.4854897539896,0.785439373921415,Game,Medium,1,12.18494591597428,0
S038,2024-02-04 21:58:00,100.0351643911801,78.82726038963183,74,77,73,Low,277.1110499146327,9,Bored,T06,6,Visual,67.58791503783746,4.34982625006473,0,SESS5044,Laptop,57.91202357086833,0.8138908573006259,Game,Medium,0,6.571965429226967,0
S026,2024-05-25 23:31:00,127.92315615137332,78.87463391279537,60,58,65,Low,265.4588931358902,6,Focused,T04,11,Visual,61.7031430084632,3.6424761011015914,0,SESS2366,Smart Board,49.20656252501343,0.3624701825040953,Video,Easy,0,7.341030783006644,0
S064,2024-02-14 06:06:00,113.26483342733592,81.81410572936421,58,73,93,Medium,342.7252014493937,5,Happy,T02,15,Auditory,64.07980118489921,4.263687350130117,3,SESS3884,Smart Board,57.35359287668628,0.0,Game,Easy,0,9.608555301751483,0
S138,2024-10-27 04:09:00,126.27364820070235,99.362680129512,75,99,61,Low,255.0253431146482,12,Bored,T20,19,Auditory,61.5571351227245,3.427014051957962,2,SESS7281,AR Glass,43.76518646407445,0.6326855674158214,Quiz,Easy,1,1.172572370204012,1
S079,2024-10-29 11:08:00,118.43688939702696,88.69233228857661,97,97,78,Low,352.4549257534318,13,Bored,T08,18,Auditory,75.33285750216865,4.076607159318602,1,SESS9955,Smart Board,55.78141523590758,0.5119384898776614,Quiz,Easy,0,14.527766670206985,0
S108,2024-12-26 23:07:00,97.9164311185476,100.0,77,75,53,Medium,357.8953276046391,16,Focused,T04,2,Kinesthetic,70.9869431841544,3.48821456991449,4,SESS1454,AR Glass,64.5988883187827,1.3541188393362202,Text,Medium,0,0.5634155423795999,0
S051,2024-06-12 00:13:00,110.71440876385718,76.7421577424224,97,89,52,Low,289.9447266549138,10,Bored,T10,5,Mixed,56.97159742061708,3.70908979788914,2,SESS8500,Smart Board,21.51303368305531,0.6379003121833227,Video,Medium,1,6.72080074719398,0
S012,2024-06-07 22:06:00,89.9983807582145,96.1566497124682,76,71,60,Low,323.82033741871254,12,Confused,T07,14,Auditory,61.78170287385216,3.5261635663884308,1,SESS4573,Tablet,52.778257241407054,1.2188128988331468,Video,Hard,1,6.6367493775692825,0
S085,2024-08-30 02:50:00,114.77280295791476,70.48599562144325,79,78,56,Medium,292.9852319262544,7,Confused,T01,10,Auditory,73.69646365773826,5.0,1,SESS2969,Laptop,45.4930382018081,1.1680371012484785,Quiz,Easy,1,5.793610187216769,0
S044,2024-02-22 09:02:00,121.5147695728476,80.23549938072257,70,73,69,High,409.0426204460461,14,Focused,T12,2,Visual,86.66063130284802,3.677001710373039,3,SESS1449,Smart Board,77.31659000440644,0.1335736854028252,Game,Hard,1,7.419492805140993,0
S029,2024-08-03 01:27:00,109.44351545303309,87.13491831696936,90,65,79,Medium,355.2397287396923,7,Bored,T17,6,Visual,58.48346435800877,4.258625595528338,1,SESS3850,AR Glass,36.99091344165069,0.7892754590872147,Quiz,Hard,1,8.949874256665971,0
S006,2024-09-29 14:03:00,120.1881886281344,100.0,88,85,69,Medium,195.43585069351485,13,Happy,T16,6,Mixed,78.51285218454233,3.60121472668719,3,SESS9158,Laptop,38.60671715807155,1.1832589351553977,Text,Hard,0,0.6388721125031331,1
S006,2024-09-29 18:33:00,124.55119199873472,100.0,65,72,72,Medium,260.4369208518173,9,Happy,T10,14,Visual,66.03130912928594,4.262667259328807,0,SESS2326,Smart Board,62.14105330979096,1.503080949366243,Quiz,Medium,0,10.560093970984436,0
S001,2024-03-25 19:40:00,113.57598248979646,95.32003743804027,64,84,86,Low,392.2357664581906,8,Focused,T04,15,Kinesthetic,73.804008250382,4.44460516062898,2,SESS2600,Smart Board,63.02737204099738,0.0622009760549447,Quiz,Easy,1,3.185857528035245,0
S061,2024-04-04 15:39:00,123.24842074209351,100.0,56,63,73,Medium,330.6016668986558,13,Bored,T11,11,Auditory,56.61577845251699,4.406024223127261,5,SESS3988,Laptop,41.91781708109235,1.6389943884774625,Game,Easy,1,5.9338264055544805,0
S075,2024-01-05 22:05:00,115.15345261437444,86.72403566069384,58,95,61,Medium,272.1075630495729,16,Focused,T05,8,Mixed,85.88652177755826,4.056540728452104,1,SESS9169,Tablet,67.20252063173768,1.9874707127539175,Game,Easy,0,22.29772135912689,1
S017,2024-03-19 17:43:00,103.8315548792558,82.34786633687918,52,88,84,Medium,191.68538743749605,8,Focused,T02,8,Mixed,75.02238195184536,3.9060222882092814,0,SESS7917,AR Glass,33.719833548014634,1.1167402287371275,Text,Easy,0,7.900573049510426,0
S038,2024-01-14 06:29:00,83.23786948290035,73.80334612646541,59,87,87,Low,311.29688331959665,9,Happy,T16,17,Kinesthetic,84.95254394676056,3.994858977844749,0,SESS7836,Laptop,50.38678765787768,2.251373813328926,Quiz,Easy,0,13.144401457534345,0
S066,2024-05-06 13:16:00,108.5667128497989,90.10031210497624,93,87,70,Medium,306.275595363934,11,Focused,T11,14,Kinesthetic,89.58361183280161,3.9531668631277217,5,SESS7964,Tablet,54.5024728586212,1.102999966077148,Game,Hard,0,12.364910432282844,0
S019,2024-11-09 07:43:00,114.38029438217596,80.27815147860566,73,78,71,Low,343.4545682630611,11,Happy,T20,17,Visual,74.43833458559612,4.608121795708031,4,SESS4703,Tablet,44.53020226508348,0.3867811176752349,Video,Medium,1,9.515570357308423,0
S067,2024-06-17 15:56:00,98.81044835515186,83.39729701623729,67,56,70,Low,260.56098814495084,9,Confused,T10,13,Mixed,70.69627975696169,4.7096513246389335,2,SESS3389,Smart Board,49.77622665889827,0.7977344858698969,Game,Medium,1,9.680047024687967,0
S087,2024-09-04 00:18:00,105.34955615401316,89.5656185686986,86,56,99,Medium,267.4481258498181,8,Confused,T07,8,Visual,75.62675400726717,3.818414796991637,1,SESS1308,Laptop,47.66371683664596,0.0583294845135536,Text,Hard,0,15.51133649554053,0
S055,2024-03-28 21:10:00,118.53028481143176,71.4342977100963,74,77,58,High,292.51550292893234,11,Bored,T12,12,Visual,88.3607996572485,5.0,2,SESS9743,Smart Board,45.59813605523383,1.2606809343123848,Video,Easy,0,15.433187393160743,0
S037,2024-06-02 05:54:00,82.19318337809865,84.66302208059284,75,66,57,High,351.2362211271238,11,Bored,T13,18,Auditory,79.55729253669493,4.201288421446329,2,SESS2175,AR Glass,51.98891202392265,1.3016001711654437,Game,Medium,1,9.936432261442532,0
S116,2024-01-21 07:19:00,113.79648794299358,97.8724637130318,77,91,80,Medium,281.5236133741471,7,Confused,T14,18,Auditory,74.7079600150973,3.889724554934496,3,SESS5747,Tablet,41.17406154692967,0.197015981300759,Quiz,Easy,0,20.955608025885528,1
S059,2024-01-23 21:55:00,114.35382033344486,89.84315240249278,55,86,86,High,328.8521416901187,8,Confused,T14,2,Auditory,74.47418545901357,4.040042073263026,2,SESS1545,Tablet,59.67025637454033,0.6604424103975034,Game,Medium,1,5.215985596981164,0
S095,2024-07-20 23:24:00,91.48286843647318,91.65172116819818,75,79,66,High,410.38910252933823,13,Bored,T09,6,Auditory,61.962293840113055,3.910708738083607,2,SESS5576,Smart Board,39.93114865877924,1.4955766864857398,Game,Easy,0,8.640162994675649,1
S011,2024-09-19 13:27:00,105.14331787782798,76.96368425570823,93,85,54,Medium,355.8309094367653,9,Bored,T11,18,Kinesthetic,75.17206578314219,3.1071374616066327,0,SESS4247,Tablet,62.36025639496536,1.3811707822112602,Video,Medium,1,9.358563478029687,0
S058,2024-11-06 07:47:00,108.35894073446518,100.0,99,83,54,Medium,294.2636399679177,6,Focused,T18,1,Kinesthetic,76.42777102075972,4.1483253808289335,2,SESS8332,AR Glass,63.822390636226345,0.7584907448233991,Quiz,Medium,0,13.819227727107164,1
S122,2024-02-28 11:18:00,110.145154434354,80.42688051784555,55,68,86,Medium,206.6011550956988,6,Bored,T02,4,Kinesthetic,69.95934810264663,4.220772272240223,0,SESS7038,Tablet,47.777688998169815,1.3460320070530931,Video,Hard,1,13.766217815874588,0
S011,2024-04-08 01:27:00,109.5439184587223,85.6579808711493,81,50,50,High,322.8607005747304,11,Confused,T05,11,Kinesthetic,72.5543980119699,3.634683848388634,3,SESS1830,Laptop,49.91820666225592,0.7524998514346712,Video,Hard,0,3.530642435590038,0
S143,2024-10-12 12:32:00,78.82645070292409,98.85429336531368,66,70,55,Low,187.1041608959504,10,Happy,T14,3,Auditory,81.32037843724072,4.425665983673366,2,SESS2343,Tablet,43.26247966760943,0.8957963936080506,Video,Hard,1,5.044056340369359,0
S084,2024-10-30 17:25:00,109.52520336064715,81.5319914327505,70,81,92,Low,429.1387959433233,7,Bored,T14,18,Auditory,72.902300777159,3.937222332224764,4,SESS7763,AR Glass,39.91037920395813,1.1230962191090874,Video,Medium,1,18.21593135149535,0
S037,2024-06-10 18:28:00,120.8002048359126,84.1871594876214,53,83,83,High,260.3904743170717,8,Confused,T03,10,Auditory,84.6302938616424,3.4870055464407934,3,SESS3305,Tablet,55.51296483354042,0.678745859060397,Quiz,Hard,1,8.638679401740738,0
S099,2024-05-29 23:04:00,109.2548712004268,80.13727565836994,93,83,82,High,329.05988092986564,14,Confused,T06,15,Visual,86.66955947573823,4.41609421914549,0,SESS4218,Smart Board,63.19022935343153,0.3814312127998982,Video,Easy,0,18.66423717327413,1
S051,2024-06-29 23:14:00,108.42043824258928,84.82234036549065,86,87,79,Medium,212.23562610913584,12,Focused,T16,2,Mixed,78.90020956094368,2.894239894935581,2,SESS9455,AR Glass,62.57089766797322,1.2728498437576767,Game,Easy,0,5.2278748338926855,0
S063,2024-02-03 15:47:00,120.26561065823677,94.12001646891233,77,62,73,Low,277.9165829609421,9,Bored,T17,9,Auditory,86.15496478960388,3.531415508745696,2,SESS1504,AR Glass,56.11994962231029,1.650671306191576,Quiz,Hard,1,19.4659090856072,0
S133,2024-02-01 02:31:00,117.51651283215716,88.50937886917703,66,73,79,Medium,453.37677281474765,7,Confused,T20,11,Mixed,66.4657863573984,3.862683889833797,1,SESS4403,Smart Board,38.90636454052512,1.884870195762864,Quiz,Medium,0,4.722540385665544,0
S066,2024-03-02 18:59:00,100.0436083965277,84.92793985490604,63,85,80,High,349.2561449766462,10,Happy,T18,15,Auditory,81.65013907328014,4.02162199829908,2,SESS6548,Smart Board,50.4497972732861,1.0982539400648343,Game,Hard,0,11.542535252471888,0
S125,2024-02-13 08:06:00,109.954987201198,84.6315410228668,99,70,59,High,362.1832340831402,13,Focused,T14,1,Auditory,71.87562527570324,4.437535343125374,1,SESS2271,Smart Board,34.7597814090739,1.5623177121749408,Video,Hard,0,2.520103547627169,0
S116,2024-02-16 14:12:00,103.8298871091414,87.15728708557316,57,80,68,High,349.43548372299284,9,Confused,T01,7,Mixed,80.27247978011269,3.204776067954985,1,SESS7466,AR Glass,32.49022565276442,2.234893074103499,Quiz,Easy,1,11.401502639045766,1
S072,2024-11-02 00:06:00,106.8450895139222,79.57872133283905,70,84,77,Medium,354.1152624850021,11,Confused,T09,16,Mixed,89.00804756111893,3.7028226175398617,4,SESS4531,AR Glass,55.35941394580791,0.1555084502798844,Quiz,Hard,0,10.562694103677847,0
S071,2024-02-09 20:01:00,118.56277624523844,81.40381740752133,62,68,58,Medium,255.21468008998684,13,Confused,T07,13,Mixed,91.67243973073052,4.637464805955084,1,SESS4446,Smart Board,48.82349038330119,0.2440542572309729,Text,Easy,1,2.7458232711394936,0
S076,2024-09-21 02:27:00,103.1549842322549,83.70531378983229,89,92,56,High,343.74836083725063,11,Bored,T20,3,Mixed,63.05729746720466,3.963881019539892,2,SESS1424,Tablet,39.16536136990072,0.4281234428790198,Quiz,Medium,1,2.058931241831959,1
S005,2024-09-22 15:26:00,113.10022681054404,94.18854749843015,94,54,95,High,387.25333314323245,13,Confused,T04,13,Visual,76.44647384488164,3.573972268382948,1,SESS6891,Laptop,46.32287172986629,0.4633029390398031,Game,Medium,0,10.34005833354706,0
S129,2024-03-18 03:49:00,97.62653197759995,96.9664810156025,56,61,85,Medium,353.5121840275913,12,Focused,T17,2,Visual,74.83310554454177,4.353407223553448,3,SESS9594,Smart Board,46.596309106676976,1.2648433381572568,Video,Hard,1,11.605984710434631,0
S040,2024-01-15 12:15:00,98.61821617410948,94.59877864364243,79,97,85,Medium,334.7770135890231,11,Happy,T18,17,Mixed,67.85532346747165,3.515602255349873,1,SESS5547,Tablet,44.68408681851196,1.17496663807337,Quiz,Medium,0,16.21782325696941,0
S136,2024-03-25 04:08:00,102.8125790236841,79.09486357077932,78,66,98,High,289.4301881670204,16,Happy,T10,18,Kinesthetic,91.35682098721406,3.952468833042747,1,SESS1328,Tablet,54.04275361035787,0.4517936942507695,Text,Easy,1,9.687682361656057,0
S061,2024-02-29 09:40:00,114.38961319099673,88.8618334475931,96,50,96,Low,274.0517569472469,11,Happy,T10,9,Kinesthetic,98.26651495478312,3.300539286997706,1,SESS3450,Laptop,47.391989703520544,0.0,Game,Medium,0,14.50227790505415,0
S130,2024-07-28 17:39:00,140.70963426382153,63.195588799994496,96,89,89,Medium,231.5548821332968,9,Happy,T06,11,Mixed,74.87257025709901,2.9138832714904987,4,SESS7051,AR Glass,52.32080803888409,1.3516888949684671,Quiz,Medium,1,16.186798578679166,0
S108,2024-05-06 23:24:00,122.0336412990128,87.85143650107759,64,97,83,High,313.1409682892371,14,Focused,T10,1,Visual,70.96165908289649,4.374337908830939,4,SESS1027,Laptop,52.5111027006171,0.7696915169559906,Text,Hard,0,11.56341181314321,1
S041,2024-01-16 23:32:00,109.72244998354417,75.98823097037348,73,77,98,Medium,234.2287084981727,13,Happy,T01,5,Mixed,82.12521535326509,3.887852938068597,3,SESS4910,Smart Board,45.45170285199211,1.344901117448868,Quiz,Hard,0,11.706388270654672,0
S124,2024-02-22 21:00:00,115.12613552751026,80.95364283244902,88,90,93,High,175.92080080457748,12,Confused,T15,8,Visual,70.24039574675147,3.7706911529396354,1,SESS1110,Laptop,62.26571841503084,1.2045574266277643,Quiz,Easy,0,9.54896861138201,1
S030,2024-07-27 14:20:00,104.17432438473,73.73593530461403,69,87,84,Medium,324.80621780764693,8,Happy,T17,5,Mixed,77.93058827725031,3.0597208958776103,1,SESS2423,Laptop,45.12408145312512,0.8962753154716995,Text,Hard,0,14.734424477924344,0
S053,2024-09-20 03:05:00,119.60460560084375,93.39438903016348,81,96,76,Medium,209.7238912389936,10,Happy,T04,19,Mixed,88.2504314631518,4.9252811579678575,2,SESS3385,Smart Board,54.70856145966056,1.8715131570896248,Game,Hard,0,5.751354558377712,1
S079,2024-09-16 10:03:00,95.38544256801084,79.98253582400079,72,72,50,High,241.60363550299755,7,Confused,T16,6,Kinesthetic,83.9926505688005,4.227322289273714,0,SESS4809,Laptop,53.86897308751973,1.0321431906759222,Quiz,Medium,1,0.9740534813686744,0
S111,2024-02-05 00:47:00,125.77398315953349,78.1952634892006,86,54,88,High,351.9513719113777,18,Happy,T13,7,Auditory,86.38323330573967,3.415193986411587,2,SESS5577,Tablet,50.46518875281822,0.4330741315197381,Game,Hard,1,12.789383221319394,0
S105,2024-04-16 13:13:00,104.64871206271008,75.70174427335239,56,92,82,Low,404.65839193894567,5,Happy,T08,7,Auditory,81.57675277500361,4.53017864668779,2,SESS9761,Smart Board,44.09307577544837,1.383752140535058,Game,Hard,0,9.65080028089904,0
S007,2024-04-30 16:29:00,109.16289992286514,85.34247143302994,75,63,96,High,447.81051075192846,12,Focused,T05,16,Visual,73.07404717137686,3.782527455751653,2,SESS3926,Smart Board,50.27402169043837,0.3983533483885715,Game,Hard,0,10.10729087113719,0
S099,2024-09-16 23:18:00,112.93299856758948,90.62295966354156,86,65,87,Low,290.3972490584488,12,Focused,T15,5,Visual,57.72015679996528,3.7021681491637306,3,SESS3770,Tablet,43.13450255821815,0.556342817280428,Video,Easy,1,14.4588213995731,0
S149,2024-12-11 23:23:00,102.62547629621233,100.0,94,90,94,Low,298.6245208018872,14,Confused,T18,2,Visual,75.13480302089536,4.3402094850191535,6,SESS4286,Laptop,57.38415107878155,0.8499952394638495,Game,Medium,0,13.465024475691152,1
S051,2024-05-14 19:47:00,109.03709958637953,88.10553293217833,65,77,96,Medium,358.9395637979243,6,Happy,T10,4,Visual,66.40474888259718,3.915591956958052,1,SESS5914,Tablet,27.566941519869456,0.2411140532804745,Video,Hard,1,15.723780478801148,0
